region,season,tech,step,year,SupplyPrice
23,2,1,3,2048,6.8
23,2,1,3,2049,6.7
23,2,1,3,2050,6.6
23,2,2,1,2023,23.81428571
23,2,2,1,2024,24.1
23,2,2,1,2025,24.36666667
23,2,2,1,2026,24.65238095
23,2,2,1,2027,24.92857143
23,2,2,1,2028,25.2047619
23,2,2,1,2029,25.47142857
23,2,2,1,2030,25.74761905
23,2,2,1,2031,26.01428571
23,2,2,1,2032,26.2952381
23,2,2,1,2033,26.56190476
23,2,2,1,2034,26.84285714
23,2,2,1,2035,27.11428571
23,2,2,1,2036,27.38095238
23,2,2,1,2037,27.64761905
23,2,2,1,2038,27.93333333
23,2,2,1,2039,28.2047619
23,2,2,1,2040,28.48571429
23,2,2,1,2041,28.74761905
23,2,2,1,2042,29.02857143
23,2,2,1,2043,29.3
23,2,2,1,2044,29.57619048
23,2,2,1,2045,29.85714286
23,2,2,1,2046,30.12380952
23,2,2,1,2047,30.39047619
23,2,2,1,2048,30.66666667
23,2,2,1,2049,30.93809524
23,2,2,1,2050,31.22380952
23,2,2,2,2023,34.10666667
23,2,2,2,2024,34.20666667
23,2,2,2,2025,34.30666667
23,2,2,2,2026,34.38
23,2,2,2,2027,34.47333333
23,2,2,2,2028,34.58
23,2,2,2,2029,34.68
23,2,2,2,2030,34.75333333
23,2,2,2,2031,34.86
23,2,2,2,2032,34.95333333
23,2,2,2,2033,35.04
23,2,2,2,2034,35.13333333
23,2,2,2,2035,35.24
23,2,2,2,2036,35.32
23,2,2,2,2037,35.42666667
23,2,2,2,2038,35.51333333
23,2,2,2,2039,35.6
23,2,2,2,2040,35.7
23,2,2,2,2041,35.78666667
23,2,2,2,2042,35.88
23,2,2,2,2043,35.98666667
23,2,2,2,2044,36.07333333
23,2,2,2,2045,36.16666667
23,2,2,2,2046,36.26666667
23,2,2,2,2047,36.35333333
23,2,2,2,2048,36.45333333
23,2,2,2,2049,36.54
23,2,2,2,2050,36.63333333
23,2,2,3,2023,94.5
23,2,2,3,2024,94.9
23,2,2,3,2025,95.4
23,2,2,3,2026,95.8
23,2,2,3,2027,96.3
23,2,2,3,2028,96.7
23,2,2,3,2029,97.2
23,2,2,3,2030,97.6
23,2,2,3,2031,98
23,2,2,3,2032,98.5
23,2,2,3,2033,98.9
23,2,2,3,2034,99.4
23,2,2,3,2035,99.8
23,2,2,3,2036,100.2
23,2,2,3,2037,100.7
23,2,2,3,2038,101.1
23,2,2,3,2039,101.6
23,2,2,3,2040,102
23,2,2,3,2041,102.5
23,2,2,3,2042,102.9
23,2,2,3,2043,103.3
23,2,2,3,2044,103.8
23,2,2,3,2045,104.2
23,2,2,3,2046,104.7
23,2,2,3,2047,105.1
23,2,2,3,2048,105.5
23,2,2,3,2049,106
23,2,2,3,2050,106.4
23,2,3,1,2023,17.8
23,2,3,1,2024,17.9
23,2,3,1,2025,18
23,2,3,1,2026,18.1
23,2,3,1,2027,18.2
23,2,3,1,2028,18.3
23,2,3,1,2029,18.4
23,2,3,1,2030,18.5
23,2,3,1,2031,18.6
23,2,3,1,2032,18.7
23,2,3,1,2033,18.8
23,2,3,1,2034,18.9
23,2,3,1,2035,19
23,2,3,1,2036,19.1
23,2,3,1,2037,19.2
23,2,3,1,2038,19.3
23,2,3,1,2039,19.4
23,2,3,1,2040,19.5
23,2,3,1,2041,19.6
23,2,3,1,2042,19.7
23,2,3,1,2043,19.8
23,2,3,1,2044,19.9
23,2,3,1,2045,20
23,2,3,1,2046,20.1
23,2,3,1,2047,20.2
23,2,3,1,2048,20.3
23,2,3,1,2049,20.4
23,2,3,1,2050,20.5
23,2,3,2,2023,25.1
23,2,3,2,2024,25.1
23,2,3,2,2025,25.1
23,2,3,2,2026,25.1
23,2,3,2,2027,25.1
23,2,3,2,2028,25.1
23,2,3,2,2029,25.1
23,2,3,2,2030,25.1
23,2,3,2,2031,25.1
23,2,3,2,2032,25.1
23,2,3,2,2033,25.1
23,2,3,2,2034,25.1
23,2,3,2,2035,25.1
23,2,3,2,2036,25.1
23,2,3,2,2037,25.1
23,2,3,2,2038,25.1
23,2,3,2,2039,25.1
23,2,3,2,2040,25.1
23,2,3,2,2041,25.1
23,2,3,2,2042,25.1
23,2,3,2,2043,25.1
23,2,3,2,2044,25.1
23,2,3,2,2045,25.1
23,2,3,2,2046,25.1
23,2,3,2,2047,25.1
23,2,3,2,2048,25.1
23,2,3,2,2049,25.1
23,2,3,2,2050,25.1
23,2,3,3,2023,34.6
23,2,3,3,2024,34.6
23,2,3,3,2025,34.5
23,2,3,3,2026,34.4
23,2,3,3,2027,34.4
23,2,3,3,2028,34.3
23,2,3,3,2029,34.3
23,2,3,3,2030,34.2
23,2,3,3,2031,34.2
23,2,3,3,2032,34.1
23,2,3,3,2033,34.1
23,2,3,3,2034,34
23,2,3,3,2035,33.9
23,2,3,3,2036,33.9
23,2,3,3,2037,33.8
23,2,3,3,2038,33.8
23,2,3,3,2039,33.7
23,2,3,3,2040,33.7
23,2,3,3,2041,33.6
23,2,3,3,2042,33.5
23,2,3,3,2043,33.5
23,2,3,3,2044,33.4
23,2,3,3,2045,33.4
23,2,3,3,2046,33.3
23,2,3,3,2047,33.3
23,2,3,3,2048,33.2
23,2,3,3,2049,33.1
23,2,3,3,2050,33.1
23,2,4,1,2023,12.1
23,2,4,1,2024,12.3
23,2,4,1,2025,12.5
23,2,4,1,2026,12.6
23,2,4,1,2027,12.8
23,2,4,1,2028,12.9
23,2,4,1,2029,13.1
23,2,4,1,2030,13.3
23,2,4,1,2031,13.4
23,2,4,1,2032,13.6
23,2,4,1,2033,13.7
23,2,4,1,2034,13.9
23,2,4,1,2035,14.1
23,2,4,1,2036,14.2
23,2,4,1,2037,14.4
23,2,4,1,2038,14.5
23,2,4,1,2039,14.7
23,2,4,1,2040,14.9
23,2,4,1,2041,15
23,2,4,1,2042,15.2
23,2,4,1,2043,15.3
23,2,4,1,2044,15.5
23,2,4,1,2045,15.6
23,2,4,1,2046,15.8
23,2,4,1,2047,16
23,2,4,1,2048,16.1
23,2,4,1,2049,16.3
23,2,4,1,2050,16.4
23,2,4,2,2023,13.6
23,2,4,2,2024,13.8
23,2,4,2,2025,13.9
23,2,4,2,2026,14.1
23,2,4,2,2027,14.3
23,2,4,2,2028,14.4
23,2,4,2,2029,14.6
23,2,4,2,2030,14.8
23,2,4,2,2031,14.9
23,2,4,2,2032,15.1
23,2,4,2,2033,15.3
23,2,4,2,2034,15.4
23,2,4,2,2035,15.6
23,2,4,2,2036,15.8
23,2,4,2,2037,15.9
23,2,4,2,2038,16.1
23,2,4,2,2039,16.3
23,2,4,2,2040,16.4
23,2,4,2,2041,16.6
23,2,4,2,2042,16.8
23,2,4,2,2043,16.9
23,2,4,2,2044,17.1
23,2,4,2,2045,17.3
23,2,4,2,2046,17.4
23,2,4,2,2047,17.6
23,2,4,2,2048,17.8
23,2,4,2,2049,17.9
23,2,4,2,2050,18.1
23,2,4,3,2023,15.4
23,2,4,3,2024,15.6
23,2,4,3,2025,15.8
23,2,4,3,2026,16
23,2,4,3,2027,16.2
23,2,4,3,2028,16.4
23,2,4,3,2029,16.6
23,2,4,3,2030,16.8
23,2,4,3,2031,17
23,2,4,3,2032,17.2
23,2,4,3,2033,17.4
23,2,4,3,2034,17.5
23,2,4,3,2035,17.7
23,2,4,3,2036,17.9
23,2,4,3,2037,18.1
23,2,4,3,2038,18.3
23,2,4,3,2039,18.5
23,2,4,3,2040,18.7
23,2,4,3,2041,18.9
23,2,4,3,2042,19.1
23,2,4,3,2043,19.3
23,2,4,3,2044,19.4
23,2,4,3,2045,19.6
23,2,4,3,2046,19.8
23,2,4,3,2047,20
23,2,4,3,2048,20.2
23,2,4,3,2049,20.4
23,2,4,3,2050,20.6
23,2,5,1,2023,999
23,2,5,1,2024,999
23,2,5,1,2025,999
23,2,5,1,2026,999
23,2,5,1,2027,999
23,2,5,1,2028,999
23,2,5,1,2029,999
23,2,5,1,2030,999
23,2,5,1,2031,999
23,2,5,1,2032,999
23,2,5,1,2033,999
23,2,5,1,2034,999
23,2,5,1,2035,999
23,2,5,1,2036,999
23,2,5,1,2037,999
23,2,5,1,2038,999
23,2,5,1,2039,999
23,2,5,1,2040,999
23,2,5,1,2041,999
23,2,5,1,2042,999
23,2,5,1,2043,999
23,2,5,1,2044,999
23,2,5,1,2045,999
23,2,5,1,2046,999
23,2,5,1,2047,999
23,2,5,1,2048,999
23,2,5,1,2049,999
23,2,5,1,2050,999
23,2,6,1,2023,3.4
23,2,6,1,2024,3.4
23,2,6,1,2025,3.4
23,2,6,1,2026,3.4
23,2,6,1,2027,3.4
23,2,6,1,2028,3.4
23,2,6,1,2029,3.4
23,2,6,1,2030,3.4
23,2,6,1,2031,3.4
23,2,6,1,2032,3.4
23,2,6,1,2033,3.4
23,2,6,1,2034,3.4
23,2,6,1,2035,3.4
23,2,6,1,2036,3.4
23,2,6,1,2037,3.4
23,2,6,1,2038,3.4
23,2,6,1,2039,3.4
23,2,6,1,2040,3.4
23,2,6,1,2041,3.4
23,2,6,1,2042,3.4
23,2,6,1,2043,3.4
23,2,6,1,2044,3.4
23,2,6,1,2045,3.4
23,2,6,1,2046,3.4
23,2,6,1,2047,3.4
23,2,6,1,2048,3.4
23,2,6,1,2049,3.4
23,2,6,1,2050,3.4
23,2,7,1,2023,25.4
23,2,7,1,2024,25.3
23,2,7,1,2025,25.2
23,2,7,1,2026,25.1
23,2,7,1,2027,25
23,2,7,1,2028,24.9
23,2,7,1,2029,24.8
23,2,7,1,2030,24.7
23,2,7,1,2031,24.6
23,2,7,1,2032,24.5
23,2,7,1,2033,24.4
23,2,7,1,2034,24.3
23,2,7,1,2035,24.2
23,2,7,1,2036,24.1
23,2,7,1,2037,24
23,2,7,1,2038,23.9
23,2,7,1,2039,23.8
23,2,7,1,2040,23.7
23,2,7,1,2041,23.6
23,2,7,1,2042,23.5
23,2,7,1,2043,23.4
23,2,7,1,2044,23.3
23,2,7,1,2045,23.2
23,2,7,1,2046,23.1
23,2,7,1,2047,23
23,2,7,1,2048,22.9
23,2,7,1,2049,22.8
23,2,7,1,2050,22.7
23,2,8,1,2023,0.0001
23,2,8,1,2024,0.0001
23,2,8,1,2025,0.0001
23,2,8,1,2026,0.0001
23,2,8,1,2027,0.0001
23,2,8,1,2028,0.0001
23,2,8,1,2029,0.0001
23,2,8,1,2030,0.0001
23,2,8,1,2031,0.0001
23,2,8,1,2032,0.0001
23,2,8,1,2033,0.0001
23,2,8,1,2034,0.0001
23,2,8,1,2035,0.0001
23,2,8,1,2036,0.0001
23,2,8,1,2037,0.0001
23,2,8,1,2038,0.0001
23,2,8,1,2039,0.0001
23,2,8,1,2040,0.0001
23,2,8,1,2041,0.0001
23,2,8,1,2042,0.0001
23,2,8,1,2043,0.0001
23,2,8,1,2044,0.0001
23,2,8,1,2045,0.0001
23,2,8,1,2046,0.0001
23,2,8,1,2047,0.0001
23,2,8,1,2048,0.0001
23,2,8,1,2049,0.0001
23,2,8,1,2050,0.0001
23,2,9,1,2023,3.7
23,2,9,1,2024,3.7
23,2,9,1,2025,3.7
23,2,9,1,2026,3.7
23,2,9,1,2027,3.7
23,2,9,1,2028,3.7
23,2,9,1,2029,3.7
23,2,9,1,2030,3.7
23,2,9,1,2031,3.7
23,2,9,1,2032,3.7
23,2,9,1,2033,3.7
23,2,9,1,2034,3.7
23,2,9,1,2035,3.7
23,2,9,1,2036,3.7
23,2,9,1,2037,3.7
23,2,9,1,2038,3.7
23,2,9,1,2039,3.6
23,2,9,1,2040,3.6
23,2,9,1,2041,3.6
23,2,9,1,2042,3.6
23,2,9,1,2043,3.6
23,2,9,1,2044,3.6
23,2,9,1,2045,3.6
23,2,9,1,2046,3.6
23,2,9,1,2047,3.6
23,2,9,1,2048,3.6
23,2,9,1,2049,3.6
23,2,9,1,2050,3.6
23,2,10,1,2023,0.0001
23,2,10,1,2024,0.0001
23,2,10,1,2025,0.0001
23,2,10,1,2026,0.0001
23,2,10,1,2027,0.0001
23,2,10,1,2028,0.0001
23,2,10,1,2029,0.0001
23,2,10,1,2030,0.0001
23,2,10,1,2031,0.0001
23,2,10,1,2032,0.0001
23,2,10,1,2033,0.0001
23,2,10,1,2034,0.0001
23,2,10,1,2035,0.0001
23,2,10,1,2036,0.0001
23,2,10,1,2037,0.0001
23,2,10,1,2038,0.0001
23,2,10,1,2039,0.0001
23,2,10,1,2040,0.0001
23,2,10,1,2041,0.0001
23,2,10,1,2042,0.0001
23,2,10,1,2043,0.0001
23,2,10,1,2044,0.0001
23,2,10,1,2045,0.0001
23,2,10,1,2046,0.0001
23,2,10,1,2047,0.0001
23,2,10,1,2048,0.0001
23,2,10,1,2049,0.0001
23,2,10,1,2050,0.0001
23,2,10,2,2023,0.0001
23,2,10,2,2024,0.0001
23,2,10,2,2025,0.0001
23,2,10,2,2026,0.0001
23,2,10,2,2027,0.0001
23,2,10,2,2028,0.0001
23,2,10,2,2029,0.0001
23,2,10,2,2030,0.0001
23,2,10,2,2031,0.0001
23,2,10,2,2032,0.0001
23,2,10,2,2033,0.0001
23,2,10,2,2034,0.0001
23,2,10,2,2035,0.0001
23,2,10,2,2036,0.0001
23,2,10,2,2037,0.0001
23,2,10,2,2038,0.0001
23,2,10,2,2039,0.0001
23,2,10,2,2040,0.0001
23,2,10,2,2041,0.0001
23,2,10,2,2042,0.0001
23,2,10,2,2043,0.0001
23,2,10,2,2044,0.0001
23,2,10,2,2045,0.0001
23,2,10,2,2046,0.0001
23,2,10,2,2047,0.0001
23,2,10,2,2048,0.0001
23,2,10,2,2049,0.0001
23,2,10,2,2050,0.0001
23,2,11,1,2023,0.0001
23,2,11,1,2024,0.0001
23,2,11,1,2025,0.0001
23,2,11,1,2026,0.0001
23,2,11,1,2027,0.0001
23,2,11,1,2028,0.0001
23,2,11,1,2029,0.0001
23,2,11,1,2030,0.0001
23,2,11,1,2031,0.0001
23,2,11,1,2032,0.0001
23,2,11,1,2033,0.0001
23,2,11,1,2034,0.0001
23,2,11,1,2035,0.0001
23,2,11,1,2036,0.0001
23,2,11,1,2037,0.0001
23,2,11,1,2038,0.0001
23,2,11,1,2039,0.0001
23,2,11,1,2040,0.0001
23,2,11,1,2041,0.0001
23,2,11,1,2042,0.0001
23,2,11,1,2043,0.0001
23,2,11,1,2044,0.0001
23,2,11,1,2045,0.0001
23,2,11,1,2046,0.0001
23,2,11,1,2047,0.0001
23,2,11,1,2048,0.0001
23,2,11,1,2049,0.0001
23,2,11,1,2050,0.0001
23,2,12,1,2023,0.0001
23,2,12,1,2024,0.0001
23,2,12,1,2025,0.0001
23,2,12,1,2026,0.0001
23,2,12,1,2027,0.0001
23,2,12,1,2028,0.0001
23,2,12,1,2029,0.0001
23,2,12,1,2030,0.0001
23,2,12,1,2031,0.0001
23,2,12,1,2032,0.0001
23,2,12,1,2033,0.0001
23,2,12,1,2034,0.0001
23,2,12,1,2035,0.0001
23,2,12,1,2036,0.0001
23,2,12,1,2037,0.0001
23,2,12,1,2038,0.0001
23,2,12,1,2039,0.0001
23,2,12,1,2040,0.0001
23,2,12,1,2041,0.0001
23,2,12,1,2042,0.0001
23,2,12,1,2043,0.0001
23,2,12,1,2044,0.0001
23,2,12,1,2045,0.0001
23,2,12,1,2046,0.0001
23,2,12,1,2047,0.0001
23,2,12,1,2048,0.0001
23,2,12,1,2049,0.0001
23,2,12,1,2050,0.0001
23,2,13,1,2023,999
23,2,13,1,2024,999
23,2,13,1,2025,999
23,2,13,1,2026,999
23,2,13,1,2027,999
23,2,13,1,2028,999
23,2,13,1,2029,999
23,2,13,1,2030,999
23,2,13,1,2031,999
23,2,13,1,2032,999
23,2,13,1,2033,999
23,2,13,1,2034,999
23,2,13,1,2035,999
23,2,13,1,2036,999
23,2,13,1,2037,999
23,2,13,1,2038,999
23,2,13,1,2039,999
23,2,13,1,2040,999
23,2,13,1,2041,999
23,2,13,1,2042,999
23,2,13,1,2043,999
23,2,13,1,2044,999
23,2,13,1,2045,999
23,2,13,1,2046,999
23,2,13,1,2047,999
23,2,13,1,2048,999
23,2,13,1,2049,999
23,2,13,1,2050,999
23,2,14,1,2023,0.0001
23,2,14,1,2024,0.0001
23,2,14,1,2025,0.0001
23,2,14,1,2026,0.0001
23,2,14,1,2027,0.0001
23,2,14,1,2028,0.0001
23,2,14,1,2029,0.0001
23,2,14,1,2030,0.0001
23,2,14,1,2031,0.0001
23,2,14,1,2032,0.0001
23,2,14,1,2033,0.0001
23,2,14,1,2034,0.0001
23,2,14,1,2035,0.0001
23,2,14,1,2036,0.0001
23,2,14,1,2037,0.0001
23,2,14,1,2038,0.0001
23,2,14,1,2039,0.0001
23,2,14,1,2040,0.0001
23,2,14,1,2041,0.0001
23,2,14,1,2042,0.0001
23,2,14,1,2043,0.0001
23,2,14,1,2044,0.0001
23,2,14,1,2045,0.0001
23,2,14,1,2046,0.0001
23,2,14,1,2047,0.0001
23,2,14,1,2048,0.0001
23,2,14,1,2049,0.0001
23,2,14,1,2050,0.0001
23,2,15,1,2023,0.0001
23,2,15,1,2024,0.0001
23,2,15,1,2025,0.0001
23,2,15,1,2026,0.0001
23,2,15,1,2027,0.0001
23,2,15,1,2028,0.0001
23,2,15,1,2029,0.0001
23,2,15,1,2030,0.0001
23,2,15,1,2031,0.0001
23,2,15,1,2032,0.0001
23,2,15,1,2033,0.0001
23,2,15,1,2034,0.0001
23,2,15,1,2035,0.0001
23,2,15,1,2036,0.0001
23,2,15,1,2037,0.0001
23,2,15,1,2038,0.0001
23,2,15,1,2039,0.0001
23,2,15,1,2040,0.0001
23,2,15,1,2041,0.0001
23,2,15,1,2042,0.0001
23,2,15,1,2043,0.0001
23,2,15,1,2044,0.0001
23,2,15,1,2045,0.0001
23,2,15,1,2046,0.0001
23,2,15,1,2047,0.0001
23,2,15,1,2048,0.0001
23,2,15,1,2049,0.0001
23,2,15,1,2050,0.0001
23,2,15,2,2023,0.0001
23,2,15,2,2024,0.0001
23,2,15,2,2025,0.0001
23,2,15,2,2026,0.0001
23,2,15,2,2027,0.0001
23,2,15,2,2028,0.0001
23,2,15,2,2029,0.0001
23,2,15,2,2030,0.0001
23,2,15,2,2031,0.0001
23,2,15,2,2032,0.0001
23,2,15,2,2033,0.0001
23,2,15,2,2034,0.0001
23,2,15,2,2035,0.0001
23,2,15,2,2036,0.0001
23,2,15,2,2037,0.0001
23,2,15,2,2038,0.0001
23,2,15,2,2039,0.0001
23,2,15,2,2040,0.0001
23,2,15,2,2041,0.0001
23,2,15,2,2042,0.0001
23,2,15,2,2043,0.0001
23,2,15,2,2044,0.0001
23,2,15,2,2045,0.0001
23,2,15,2,2046,0.0001
23,2,15,2,2047,0.0001
23,2,15,2,2048,0.0001
23,2,15,2,2049,0.0001
23,2,15,2,2050,0.0001
23,3,1,1,2023,7
23,3,1,1,2024,7
23,3,1,1,2025,6.9
23,3,1,1,2026,6.9
23,3,1,1,2027,6.9
23,3,1,1,2028,6.9
23,3,1,1,2029,6.9
23,3,1,1,2030,6.9
23,3,1,1,2031,6.9
23,3,1,1,2032,6.8
23,3,1,1,2033,6.8
23,3,1,1,2034,6.8
23,3,1,1,2035,6.8
23,3,1,1,2036,6.8
23,3,1,1,2037,6.8
23,3,1,1,2038,6.8
23,3,1,1,2039,6.7
23,3,1,1,2040,6.7
23,3,1,1,2041,6.7
23,3,1,1,2042,6.7
23,3,1,1,2043,6.7
23,3,1,1,2044,6.7
23,3,1,1,2045,6.6
23,3,1,1,2046,6.6
23,3,1,1,2047,6.6
23,3,1,1,2048,6.6
23,3,1,1,2049,6.6
23,3,1,1,2050,6.6
23,3,1,2,2023,10.76470588
23,3,1,2,2024,10.74117647
23,3,1,2,2025,10.71764706
23,3,1,2,2026,10.69411765
23,3,1,2,2027,10.66470588
23,3,1,2,2028,10.64117647
23,3,1,2,2029,10.61176471
23,3,1,2,2030,10.59411765
23,3,1,2,2031,10.57647059
23,3,1,2,2032,10.53529412
23,3,1,2,2033,10.51176471
23,3,1,2,2034,10.48823529
23,3,1,2,2035,10.45882353
23,3,1,2,2036,10.44705882
23,3,1,2,2037,10.40588235
23,3,1,2,2038,10.38235294
23,3,1,2,2039,10.37058824
23,3,1,2,2040,10.33529412
23,3,1,2,2041,10.32352941
23,3,1,2,2042,10.28823529
23,3,1,2,2043,10.25294118
23,3,1,2,2044,10.22941176
23,3,1,2,2045,10.20588235
23,3,1,2,2046,10.17647059
23,3,1,2,2047,10.15882353
23,3,1,2,2048,10.15882353
23,3,1,2,2049,10.11764706
23,3,1,2,2050,10.08823529
23,3,1,3,2023,8.8
23,3,1,3,2024,8.8
23,3,1,3,2025,8.7
23,3,1,3,2026,8.6
23,3,1,3,2027,8.5
23,3,1,3,2028,8.4
23,3,1,3,2029,8.3
23,3,1,3,2030,8.3
23,3,1,3,2031,8.2
23,3,1,3,2032,8.1
23,3,1,3,2033,8
23,3,1,3,2034,7.9
23,3,1,3,2035,7.8
23,3,1,3,2036,7.8
23,3,1,3,2037,7.7
23,3,1,3,2038,7.6
23,3,1,3,2039,7.5
23,3,1,3,2040,7.4
23,3,1,3,2041,7.3
23,3,1,3,2042,7.3
23,3,1,3,2043,7.2
23,3,1,3,2044,7.1
23,3,1,3,2045,7
23,3,1,3,2046,6.9
23,3,1,3,2047,6.8
23,3,1,3,2048,6.8
23,3,1,3,2049,6.7
23,3,1,3,2050,6.6
23,3,2,1,2023,23.78571429
23,3,2,1,2024,24.07619048
23,3,2,1,2025,24.33809524
23,3,2,1,2026,24.61904762
23,3,2,1,2027,24.8952381
23,3,2,1,2028,25.17142857
23,3,2,1,2029,25.44761905
23,3,2,1,2030,25.72857143
23,3,2,1,2031,25.99047619
23,3,2,1,2032,26.28095238
23,3,2,1,2033,26.54285714
23,3,2,1,2034,26.82380952
23,3,2,1,2035,27.0952381
23,3,2,1,2036,27.36666667
23,3,2,1,2037,27.63809524
23,3,2,1,2038,27.92380952
23,3,2,1,2039,28.19047619
23,3,2,1,2040,28.46666667
23,3,2,1,2041,28.74285714
23,3,2,1,2042,29.02380952
23,3,2,1,2043,29.29047619
23,3,2,1,2044,29.57619048
23,3,2,1,2045,29.85714286
23,3,2,1,2046,30.12380952
23,3,2,1,2047,30.3952381
23,3,2,1,2048,30.66666667
23,3,2,1,2049,30.93809524
23,3,2,1,2050,31.22857143
23,3,2,2,2023,29.44285714
23,3,2,2,2024,29.54285714
23,3,2,2,2025,29.64285714
23,3,2,2,2026,29.73571429
23,3,2,2,2027,29.84285714
23,3,2,2,2028,29.95714286
23,3,2,2,2029,30.04285714
23,3,2,2,2030,30.14285714
23,3,2,2,2031,30.25714286
23,3,2,2,2032,30.35
23,3,2,2,2033,30.44285714
23,3,2,2,2034,30.55714286
23,3,2,2,2035,30.65714286
23,3,2,2,2036,30.74285714
23,3,2,2,2037,30.85714286
23,3,2,2,2038,30.96428571
23,3,2,2,2039,31.04285714
23,3,2,2,2040,31.14285714
23,3,2,2,2041,31.25
23,3,2,2,2042,31.35714286
23,3,2,2,2043,31.45714286
23,3,2,2,2044,31.55714286
23,3,2,2,2045,31.65714286
23,3,2,2,2046,31.75714286
23,3,2,2,2047,31.85714286
23,3,2,2,2048,31.96428571
23,3,2,2,2049,32.05
23,3,2,2,2050,32.15714286
23,3,2,3,2023,94.5
23,3,2,3,2024,94.9
23,3,2,3,2025,95.4
23,3,2,3,2026,95.8
23,3,2,3,2027,96.3
23,3,2,3,2028,96.7
23,3,2,3,2029,97.2
23,3,2,3,2030,97.6
23,3,2,3,2031,98
23,3,2,3,2032,98.5
23,3,2,3,2033,98.9
23,3,2,3,2034,99.4
23,3,2,3,2035,99.8
23,3,2,3,2036,100.2
23,3,2,3,2037,100.7
23,3,2,3,2038,101.1
23,3,2,3,2039,101.6
23,3,2,3,2040,102
23,3,2,3,2041,102.5
23,3,2,3,2042,102.9
23,3,2,3,2043,103.3
23,3,2,3,2044,103.8
23,3,2,3,2045,104.2
23,3,2,3,2046,104.7
23,3,2,3,2047,105.1
23,3,2,3,2048,105.5
23,3,2,3,2049,106
23,3,2,3,2050,106.4
23,3,3,1,2023,18
23,3,3,1,2024,18
23,3,3,1,2025,18.1
23,3,3,1,2026,18.2
23,3,3,1,2027,18.3
23,3,3,1,2028,18.4
23,3,3,1,2029,18.5
23,3,3,1,2030,18.6
23,3,3,1,2031,18.7
23,3,3,1,2032,18.8
23,3,3,1,2033,18.9
23,3,3,1,2034,19
23,3,3,1,2035,19.1
23,3,3,1,2036,19.2
23,3,3,1,2037,19.3
23,3,3,1,2038,19.4
23,3,3,1,2039,19.4
23,3,3,1,2040,19.5
23,3,3,1,2041,19.6
23,3,3,1,2042,19.7
23,3,3,1,2043,19.8
23,3,3,1,2044,19.9
23,3,3,1,2045,20
23,3,3,1,2046,20.1
23,3,3,1,2047,20.2
23,3,3,1,2048,20.3
23,3,3,1,2049,20.4
23,3,3,1,2050,20.5
23,3,3,2,2023,25.2
23,3,3,2,2024,25.2
23,3,3,2,2025,25.2
23,3,3,2,2026,25.2
23,3,3,2,2027,25.2
23,3,3,2,2028,25.2
23,3,3,2,2029,25.2
23,3,3,2,2030,25.2
23,3,3,2,2031,25.2
23,3,3,2,2032,25.2
23,3,3,2,2033,25.2
23,3,3,2,2034,25.2
23,3,3,2,2035,25.2
23,3,3,2,2036,25.2
23,3,3,2,2037,25.2
23,3,3,2,2038,25.1
23,3,3,2,2039,25.1
23,3,3,2,2040,25.1
23,3,3,2,2041,25.1
23,3,3,2,2042,25.1
23,3,3,2,2043,25.1
23,3,3,2,2044,25.1
23,3,3,2,2045,25.1
23,3,3,2,2046,25.1
23,3,3,2,2047,25.1
23,3,3,2,2048,25.1
23,3,3,2,2049,25.1
23,3,3,2,2050,25.1
23,3,3,3,2023,34.8
23,3,3,3,2024,34.7
23,3,3,3,2025,34.7
23,3,3,3,2026,34.6
23,3,3,3,2027,34.6
23,3,3,3,2028,34.5
23,3,3,3,2029,34.5
23,3,3,3,2030,34.4
23,3,3,3,2031,34.4
23,3,3,3,2032,34.4
23,3,3,3,2033,34.3
23,3,3,3,2034,34.3
23,3,3,3,2035,34.2
23,3,3,3,2036,34.2
23,3,3,3,2037,34.1
23,3,3,3,2038,34.1
23,3,3,3,2039,34
23,3,3,3,2040,34
23,3,3,3,2041,33.9
23,3,3,3,2042,33.9
23,3,3,3,2043,33.8
23,3,3,3,2044,33.8
23,3,3,3,2045,33.7
23,3,3,3,2046,33.7
23,3,3,3,2047,33.7
23,3,3,3,2048,33.6
23,3,3,3,2049,33.6
23,3,3,3,2050,33.5
23,3,4,1,2023,12.1
23,3,4,1,2024,12.3
23,3,4,1,2025,12.5
23,3,4,1,2026,12.6
23,3,4,1,2027,12.8
23,3,4,1,2028,12.9
23,3,4,1,2029,13.1
23,3,4,1,2030,13.3
23,3,4,1,2031,13.4
23,3,4,1,2032,13.6
23,3,4,1,2033,13.7
23,3,4,1,2034,13.9
23,3,4,1,2035,14.1
23,3,4,1,2036,14.2
23,3,4,1,2037,14.4
23,3,4,1,2038,14.5
23,3,4,1,2039,14.7
23,3,4,1,2040,14.9
23,3,4,1,2041,15
23,3,4,1,2042,15.2
23,3,4,1,2043,15.3
23,3,4,1,2044,15.5
23,3,4,1,2045,15.6
23,3,4,1,2046,15.8
23,3,4,1,2047,16
23,3,4,1,2048,16.1
23,3,4,1,2049,16.3
23,3,4,1,2050,16.4
23,3,4,2,2023,13.6
23,3,4,2,2024,13.8
23,3,4,2,2025,13.9
23,3,4,2,2026,14.1
23,3,4,2,2027,14.3
23,3,4,2,2028,14.4
23,3,4,2,2029,14.6
23,3,4,2,2030,14.8
23,3,4,2,2031,14.9
23,3,4,2,2032,15.1
23,3,4,2,2033,15.3
23,3,4,2,2034,15.4
23,3,4,2,2035,15.6
